Accident ID,Date,Time,Location,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause
6a9bc8b8,2023-06-22,17:23,"São Paulo, Brazil",-69.775064,114.370671,Snow,Gravel,5,8,Reckless Driving
d5ae5e01,2023-08-22,15:22,"Berlin, Germany",46.630176,-131.103049,Fog,Icy,4,10,Reckless Driving
ddb76b46,2023-10-17,22:06,"Tokyo, Japan",-58.470144,-177.687988,Rain,Wet,4,6,Speeding
9c6da35a,2023-07-01,14:29,"São Paulo, Brazil",-84.628212,-170.51629,Rain,Dry,4,6,Mechanical Failure
b9ccc699,2023-07-14,12:26,"Paris, France",20.047501,53.961297,Rain,Snowy,2,4,Reckless Driving
0078615f,2024-11-08,01:11,"Toronto, Canada",57.428378,48.521889,Snow,Icy,4,6,Distracted Driving
44ef1076,2023-04-15,20:04,"London, UK",15.253669,32.427841,Fog,Gravel,1,2,Drunk Driving
607fc1b1,2024-10-05,11:58,"Beijing, China",43.375822,23.586973,Fog,Wet,1,9,Reckless Driving
ac4c7e62,2023-02-16,15:44,"Mumbai, India",-20.06506,-51.99451,Clear,Gravel,2,2,Distracted Driving
3c748c0f,2023-06-14,21:16,"Sydney, Australia",-25.618757,159.253553,Rain,Under Construction,1,10,Distracted Driving
c046f9d4,2024-03-11,20:45,"Toronto, Canada",-82.663154,-12.801319,Hail,Dry,4,0,Reckless Driving
80a40d89,2023-07-13,23:46,"Tokyo, Japan",-88.893105,40.973955,Hail,Under Construction,4,7,Weather Conditions
8287e9d8,2023-06-04,06:33,"Berlin, Germany",-36.289014,-131.04878,Hail,Snowy,5,10,Distracted Driving
0a65a267,2023-04-07,13:41,"Beijing, China",63.679129,82.137013,Fog,Wet,5,9,Weather Conditions
2d21a55c,2024-12-07,09:46,"Paris, France",28.128941,-48.61723,Storm,Snowy,1,9,Reckless Driving
f4e0c079,2023-04-22,11:30,"São Paulo, Brazil",-15.139741,-107.271464,Hail,Under Construction,1,10,Distracted Driving
fbb6bf69,2024-07-12,20:22,"Berlin, Germany",45.11049,55.096258,Snow,Gravel,3,10,Weather Conditions
0a9c5de6,2024-12-26,03:27,"New York, USA",47.974465,111.760792,Storm,Wet,1,7,Drunk Driving
db69d0b8,2023-07-28,18:02,"São Paulo, Brazil",41.231748,-14.7103,Hail,Under Construction,4,1,Mechanical Failure
9f76a2d3,2023-10-31,22:53,"Toronto, Canada",16.123109,173.370332,Clear,Icy,3,7,Speeding
9791a808,2023-05-22,04:01,"Toronto, Canada",37.242224,66.922061,Clear,Dry,1,7,Distracted Driving
13e0b94d,2024-08-20,01:25,"São Paulo, Brazil",56.731468,126.486033,Fog,Gravel,2,4,Drunk Driving
e9c40d53,2023-02-23,08:39,"Beijing, China",42.047899,-83.259445,Storm,Gravel,5,9,Drunk Driving
853e0597,2023-07-06,21:37,"Mumbai, India",-80.66585,40.382072,Rain,Under Construction,3,2,Speeding
6eec2d52,2024-04-17,15:44,"São Paulo, Brazil",-33.194023,110.639463,Snow,Icy,5,4,Speeding
4b5fcae4,2024-02-18,23:49,"Toronto, Canada",-65.61862,-85.698898,Snow,Gravel,3,7,Weather Conditions
89c1c82f,2024-06-24,01:04,"Berlin, Germany",-16.530477,109.883883,Storm,Gravel,1,2,Distracted Driving
d78649bb,2024-07-09,02:25,"São Paulo, Brazil",9.904689,106.479547,Hail,Dry,4,9,Drunk Driving
4b15b849,2024-10-21,10:44,"Toronto, Canada",-44.597504,-165.556371,Hail,Under Construction,1,9,Drunk Driving
1b970474,2023-08-13,20:15,"Berlin, Germany",64.02854,78.20198,Storm,Wet,2,3,Drunk Driving
891b462b,2024-02-15,04:41,"Mumbai, India",-6.391027,-75.007438,Snow,Wet,4,5,Drunk Driving
1e19c6e6,2023-06-09,06:26,"Tokyo, Japan",75.033132,-147.804107,Hail,Wet,4,9,Reckless Driving
cf234ba6,2024-11-29,06:51,"Mumbai, India",-16.977889,128.773135,Hail,Snowy,2,4,Weather Conditions
84d71ac6,2024-07-16,15:10,"São Paulo, Brazil",-41.060791,-83.759498,Storm,Wet,1,5,Mechanical Failure
f996aaca,2024-12-26,19:19,"Toronto, Canada",4.123323,-100.465346,Rain,Dry,3,6,Speeding
c600a265,2023-04-14,10:40,"Sydney, Australia",-52.468134,-134.576873,Fog,Gravel,3,4,Speeding
291a3b8a,2024-02-09,19:18,"Sydney, Australia",8.527853,-69.487479,Clear,Gravel,4,2,Speeding
8efd6d74,2024-05-30,16:35,"Sydney, Australia",73.79454,150.386337,Clear,Icy,1,8,Reckless Driving
687431a5,2023-12-23,15:49,"São Paulo, Brazil",-89.965394,152.173924,Fog,Gravel,3,3,Weather Conditions
4d8ea593,2023-11-13,01:36,"Mumbai, India",-25.029249,9.471806,Clear,Under Construction,2,8,Mechanical Failure
ace36c1c,2023-06-18,07:39,"São Paulo, Brazil",-84.473843,-81.061958,Fog,Icy,1,7,Drunk Driving
297e9bab,2024-07-12,18:37,"London, UK",-23.263976,88.958398,Clear,Snowy,4,7,Distracted Driving
6d62e687,2024-06-04,04:18,"Sydney, Australia",-5.702201,135.159737,Fog,Wet,1,9,Distracted Driving
e46fe059,2023-12-02,22:44,"Toronto, Canada",-74.24895,-81.261489,Snow,Snowy,1,4,Speeding
5f883763,2024-05-19,03:29,"London, UK",-18.653349,58.333477,Snow,Icy,1,9,Mechanical Failure
90448a4d,2023-01-20,20:39,"New York, USA",64.008728,149.071433,Storm,Icy,5,3,Speeding
bc7766f9,2023-06-15,09:28,"Tokyo, Japan",19.322997,178.985341,Hail,Gravel,2,2,Reckless Driving
82019367,2023-09-04,20:36,"Tokyo, Japan",53.943492,-161.888484,Hail,Dry,4,9,Speeding
c856855c,2023-06-04,22:47,"New York, USA",73.283944,-98.993424,Snow,Snowy,5,9,Drunk Driving
790a1ba5,2024-08-09,06:50,"São Paulo, Brazil",-25.545054,119.584537,Storm,Dry,2,7,Drunk Driving
c2dad2f8,2024-09-04,09:34,"Beijing, China",29.402908,86.670469,Fog,Snowy,1,3,Distracted Driving
0d423074,2023-06-06,01:15,"Toronto, Canada",78.047504,41.143028,Hail,Wet,4,0,Reckless Driving
60ed673b,2023-03-27,10:12,"Tokyo, Japan",23.888001,149.870006,Clear,Wet,4,10,Distracted Driving
886254d5,2024-05-11,19:26,"Paris, France",6.523624,51.556388,Storm,Snowy,4,8,Weather Conditions
a4177c88,2024-11-14,00:32,"Toronto, Canada",6.950542,58.573375,Snow,Wet,4,5,Mechanical Failure
c141cc4a,2023-01-20,14:02,"Paris, France",-3.023137,159.229875,Hail,Dry,3,4,Weather Conditions
601f862b,2024-11-24,13:11,"Mumbai, India",79.471495,-66.070131,Clear,Gravel,1,4,Mechanical Failure
edb3768e,2023-10-01,17:58,"São Paulo, Brazil",-39.617893,-153.931304,Storm,Snowy,4,10,Speeding
694bc9b4,2023-07-16,13:53,"Sydney, Australia",-21.840036,-117.306216,Fog,Snowy,1,9,Reckless Driving
2a453ff0,2024-09-17,08:35,"Sydney, Australia",42.494395,66.727765,Storm,Snowy,5,10,Reckless Driving
8686b488,2024-12-29,11:46,"Beijing, China",32.047309,48.812136,Rain,Under Construction,5,1,Speeding
486e6a1b,2023-03-25,13:30,"London, UK",36.355984,-57.608188,Rain,Dry,2,10,Mechanical Failure
5f8b9cb4,2024-11-01,18:59,"Sydney, Australia",-21.195316,-21.710175,Storm,Gravel,5,4,Weather Conditions
130cfe99,2024-03-03,06:07,"Paris, France",14.993442,-35.781337,Clear,Icy,1,5,Reckless Driving
c2dd7524,2024-02-29,19:23,"Beijing, China",-46.999467,48.782716,Fog,Wet,3,10,Distracted Driving
1112b016,2024-12-04,07:54,"São Paulo, Brazil",-2.886661,2.937964,Clear,Under Construction,3,9,Speeding
8a82ab7a,2024-10-03,13:58,"Toronto, Canada",74.601963,48.055444,Hail,Wet,1,4,Mechanical Failure
1132d1c3,2024-04-16,15:05,"Paris, France",-7.585072,144.789497,Fog,Dry,5,5,Distracted Driving
ace79356,2023-04-27,20:27,"Beijing, China",46.177496,44.542248,Fog,Under Construction,3,0,Speeding
0b1b9f71,2024-05-23,21:48,"Berlin, Germany",55.954896,-146.854197,Hail,Icy,5,0,Mechanical Failure
41472c86,2023-09-06,22:36,"São Paulo, Brazil",-58.264707,-64.488449,Snow,Gravel,5,9,Speeding
263e6772,2023-07-30,15:34,"Tokyo, Japan",-64.64109,-82.875843,Snow,Dry,2,4,Weather Conditions
c08ed5a9,2023-06-26,23:58,"Mumbai, India",-37.150732,-38.17884,Clear,Wet,4,2,Distracted Driving
940c8eef,2023-11-14,12:10,"Berlin, Germany",24.571789,132.225152,Fog,Wet,2,0,Reckless Driving
3ad74cb1,2024-10-18,00:22,"Sydney, Australia",89.959825,-50.492242,Snow,Snowy,5,3,Weather Conditions
325f18b6,2023-09-02,20:08,"Toronto, Canada",17.277006,-82.13773,Storm,Snowy,5,10,Weather Conditions
5bbc776f,2023-07-01,11:40,"New York, USA",-13.54911,143.950014,Fog,Snowy,4,6,Mechanical Failure
3614e60e,2023-02-11,12:21,"Tokyo, Japan",-64.403341,56.909057,Rain,Icy,3,8,Reckless Driving
944e6e66,2023-10-30,16:23,"Berlin, Germany",-44.41658,66.666211,Rain,Wet,5,0,Mechanical Failure
9e820f24,2023-02-12,19:02,"Berlin, Germany",24.915093,-64.168948,Hail,Gravel,5,4,Reckless Driving
5328f2cf,2023-04-02,14:36,"London, UK",37.537787,135.144246,Hail,Snowy,2,1,Weather Conditions
8befee1d,2024-07-20,09:21,"Paris, France",-81.102766,107.063316,Storm,Snowy,1,3,Mechanical Failure
fc9d3ab4,2023-09-08,01:26,"Paris, France",-28.049983,170.819204,Fog,Wet,4,5,Distracted Driving
39572d76,2023-10-06,10:24,"Mumbai, India",-31.091931,-136.002049,Clear,Snowy,2,8,Speeding
325e7fa0,2024-02-22,19:26,"Mumbai, India",82.471334,-97.47885,Clear,Under Construction,2,9,Reckless Driving
4e8e886d,2023-09-19,18:56,"Berlin, Germany",55.581184,153.973473,Rain,Icy,2,5,Mechanical Failure
d1692075,2024-05-18,02:54,"Paris, France",35.380168,161.168221,Rain,Gravel,3,5,Weather Conditions
6f53efcd,2024-02-25,03:37,"New York, USA",-55.520991,-109.504919,Rain,Gravel,1,0,Reckless Driving
1ca5ae7a,2024-05-03,04:24,"London, UK",-55.062216,-9.048663,Fog,Wet,3,6,Speeding
924528f8,2023-01-10,14:54,"São Paulo, Brazil",32.779305,69.836691,Hail,Snowy,1,9,Distracted Driving
8c7dbc37,2024-09-04,06:34,"Beijing, China",-78.763431,14.500507,Snow,Snowy,5,3,Drunk Driving
a991b010,2023-06-27,13:49,"Berlin, Germany",-66.900615,-70.734138,Clear,Under Construction,2,4,Mechanical Failure
3307c0e3,2023-01-23,00:57,"New York, USA",-21.396701,-100.382987,Storm,Gravel,2,4,Mechanical Failure
de97e8af,2024-03-02,11:37,"London, UK",-28.953675,59.114013,Fog,Under Construction,1,4,Speeding
6ceaf180,2024-04-03,08:42,"New York, USA",67.424371,70.856296,Storm,Dry,4,0,Reckless Driving
e1d8e11e,2024-11-28,03:23,"Tokyo, Japan",35.971454,121.87995,Hail,Wet,3,7,Reckless Driving
c93fa41c,2023-06-20,23:04,"São Paulo, Brazil",-5.046538,-67.179019,Clear,Wet,4,6,Mechanical Failure
c6e6fbfb,2023-01-04,17:27,"Tokyo, Japan",-77.920614,-159.594936,Fog,Under Construction,3,7,Drunk Driving
e184dd62,2023-01-16,08:24,"London, UK",40.181581,60.922488,Fog,Gravel,3,8,Distracted Driving
8e532c89,2024-09-17,09:47,"London, UK",12.142011,43.081707,Hail,Dry,4,8,Speeding
f67270b1,2024-07-25,19:23,"Beijing, China",4.117581,-134.158886,Snow,Gravel,3,6,Drunk Driving
269dc9a3,2024-05-01,05:11,"Mumbai, India",-2.222132,73.96151,Snow,Wet,4,5,Reckless Driving
7fa96522,2024-08-09,21:26,"Tokyo, Japan",6.487904,163.288374,Fog,Icy,3,0,Speeding
3a695aa7,2024-11-13,05:40,"Tokyo, Japan",67.333553,-21.038059,Hail,Gravel,2,9,Mechanical Failure
56fe0bc0,2023-07-27,19:33,"Toronto, Canada",-73.541586,26.076344,Snow,Under Construction,3,2,Mechanical Failure
b57a42b7,2024-04-24,19:37,"Toronto, Canada",-88.759668,-87.816527,Snow,Icy,5,10,Mechanical Failure
7f24aa59,2023-08-08,18:16,"London, UK",-32.206537,72.948734,Rain,Dry,1,9,Weather Conditions
2d3e0437,2024-04-07,05:41,"Beijing, China",69.483581,-78.316768,Fog,Wet,3,1,Reckless Driving
709cbdc9,2024-04-06,07:08,"Paris, France",76.439938,28.539096,Rain,Snowy,2,9,Weather Conditions
a02e15c2,2023-10-24,18:45,"São Paulo, Brazil",74.368082,-83.876325,Clear,Dry,2,10,Weather Conditions
f02e3291,2024-12-06,06:31,"New York, USA",5.901491,-117.418271,Hail,Under Construction,2,6,Drunk Driving
a67c83fb,2023-12-21,13:38,"Sydney, Australia",-75.382246,163.942685,Clear,Wet,3,0,Mechanical Failure
535a8243,2023-09-23,07:37,"Tokyo, Japan",-68.567395,-39.789196,Hail,Icy,5,2,Reckless Driving
f77cda0b,2023-05-30,10:21,"Toronto, Canada",1.985849,-31.625441,Snow,Icy,5,8,Distracted Driving
7efa0a81,2023-11-24,05:58,"Berlin, Germany",-48.299637,48.796247,Clear,Under Construction,3,0,Reckless Driving
d5c64122,2023-05-18,02:31,"Berlin, Germany",17.914904,112.472965,Hail,Under Construction,4,8,Speeding
943dad30,2024-09-23,22:14,"London, UK",54.401263,-154.634283,Storm,Dry,4,5,Mechanical Failure
0b01fdb1,2024-02-10,09:38,"London, UK",-52.141152,-89.32239,Rain,Icy,3,8,Drunk Driving
50f250af,2023-01-01,10:03,"Toronto, Canada",82.025333,107.418287,Clear,Snowy,1,5,Drunk Driving
717774d7,2023-12-24,00:45,"Toronto, Canada",12.201457,80.108783,Snow,Dry,1,5,Drunk Driving
5f5e4770,2024-02-07,05:47,"London, UK",-71.110618,-157.412397,Fog,Under Construction,4,10,Distracted Driving
1995a038,2023-03-14,15:46,"Tokyo, Japan",32.237302,158.024292,Rain,Snowy,5,7,Distracted Driving
2dedeacc,2023-02-12,11:57,"Toronto, Canada",-28.057051,-145.067597,Rain,Gravel,3,9,Reckless Driving
79bb94d4,2023-07-05,10:59,"Toronto, Canada",14.561883,-170.118519,Storm,Icy,1,9,Drunk Driving
118aae8e,2023-05-16,04:09,"London, UK",-42.195526,134.287978,Storm,Snowy,2,5,Drunk Driving
91a1a25f,2023-04-09,11:22,"São Paulo, Brazil",12.145316,-179.601169,Snow,Under Construction,3,0,Distracted Driving
34baa66b,2023-12-17,03:32,"Berlin, Germany",-46.690411,69.650937,Fog,Wet,2,6,Mechanical Failure
31e781b8,2024-07-23,21:22,"Toronto, Canada",-89.051976,-76.65193,Clear,Dry,1,0,Distracted Driving
a7df2edf,2024-04-27,20:46,"Beijing, China",73.518164,52.982938,Snow,Wet,3,4,Reckless Driving
93291ba5,2024-06-10,11:54,"Toronto, Canada",0.151689,36.361152,Hail,Snowy,5,8,Reckless Driving
0ab46828,2023-10-16,20:38,"Paris, France",18.45454,-128.153169,Fog,Icy,5,4,Distracted Driving
220b8441,2023-04-29,04:52,"Toronto, Canada",74.980992,-5.706949,Clear,Icy,1,5,Drunk Driving
2896fe09,2024-09-13,03:24,"Paris, France",24.251509,112.231071,Clear,Snowy,4,6,Reckless Driving
5386bb1e,2024-08-24,02:59,"London, UK",44.011818,-173.449969,Hail,Gravel,1,8,Reckless Driving
d80f7049,2024-06-30,00:17,"New York, USA",-80.939229,-148.532846,Hail,Wet,1,2,Mechanical Failure
f9d8978b,2023-05-30,04:53,"New York, USA",88.625174,6.843699,Fog,Wet,2,6,Reckless Driving
437745ec,2024-04-19,19:42,"Mumbai, India",-40.228972,122.597138,Rain,Under Construction,3,2,Reckless Driving
581dd905,2024-04-04,22:50,"Toronto, Canada",-13.691145,-34.857172,Clear,Dry,5,5,Speeding
7c673c9a,2024-03-24,07:59,"Mumbai, India",-29.986315,92.216527,Clear,Wet,2,0,Drunk Driving
ba936177,2024-02-15,20:46,"Toronto, Canada",-72.287163,-13.227634,Hail,Under Construction,3,9,Mechanical Failure
93bb27e5,2023-08-19,02:26,"Tokyo, Japan",81.618037,119.761393,Storm,Gravel,1,10,Reckless Driving
67034716,2024-11-25,15:01,"New York, USA",-87.383414,-144.345301,Fog,Dry,2,0,Weather Conditions
c1682111,2023-09-11,20:20,"New York, USA",-16.476301,-4.885671,Rain,Dry,4,4,Distracted Driving
734fb6cf,2023-02-22,22:39,"New York, USA",-29.851055,151.123551,Hail,Wet,4,1,Distracted Driving
8f50e598,2024-09-09,01:12,"Paris, France",32.957819,-31.185197,Clear,Snowy,1,2,Mechanical Failure
cfb47b2a,2023-08-03,08:32,"New York, USA",-79.25603,144.713667,Hail,Under Construction,4,2,Weather Conditions
684ca09b,2023-04-22,14:21,"London, UK",-52.441388,158.469709,Fog,Icy,2,7,Weather Conditions
99050eec,2023-12-23,11:17,"Mumbai, India",64.832146,176.129452,Rain,Gravel,3,6,Drunk Driving
8795a367,2024-11-20,05:02,"Mumbai, India",-42.538855,173.93152,Storm,Wet,1,0,Mechanical Failure
4a6152e2,2024-05-20,18:55,"Berlin, Germany",-27.695494,-102.040796,Clear,Dry,5,8,Speeding
9f5986a7,2024-04-08,19:35,"Sydney, Australia",19.767234,46.047659,Storm,Icy,1,0,Distracted Driving
0f032549,2024-06-14,19:12,"New York, USA",-27.998303,-85.12685,Hail,Under Construction,1,1,Weather Conditions
adbc243a,2024-03-31,18:43,"Sydney, Australia",50.879056,141.875765,Clear,Dry,3,5,Weather Conditions
809fcc21,2023-10-31,06:55,"Tokyo, Japan",58.767797,-118.472001,Snow,Under Construction,3,0,Mechanical Failure
2f7ed8e6,2024-01-06,01:06,"Tokyo, Japan",41.971891,90.952666,Clear,Under Construction,4,3,Reckless Driving
6e24c132,2024-05-08,00:57,"São Paulo, Brazil",72.067068,31.630715,Fog,Dry,3,5,Distracted Driving
26f81f48,2024-05-27,03:27,"Toronto, Canada",40.757905,108.654333,Snow,Icy,4,0,Reckless Driving
1227f977,2024-10-20,21:53,"Toronto, Canada",-86.53906,156.783964,Clear,Under Construction,2,9,Drunk Driving
882c93ed,2024-08-08,21:51,"Tokyo, Japan",32.931817,-53.396895,Rain,Dry,3,7,Reckless Driving
1b36fcd2,2024-12-25,23:14,"Toronto, Canada",-72.697917,-41.910638,Snow,Snowy,1,5,Mechanical Failure
50191012,2023-05-30,01:02,"Beijing, China",-3.46829,153.699992,Clear,Under Construction,2,3,Weather Conditions
2bf65684,2024-06-16,13:10,"Toronto, Canada",-24.566751,118.89038,Clear,Under Construction,2,5,Speeding
7e41af1d,2024-06-15,10:39,"Tokyo, Japan",-62.432418,-105.876001,Clear,Dry,5,2,Mechanical Failure
e42e3a94,2023-01-23,19:33,"Mumbai, India",83.209053,3.990898,Hail,Wet,1,2,Speeding
15c1c90b,2023-01-28,01:39,"New York, USA",-84.964033,84.615631,Storm,Gravel,3,7,Distracted Driving
40e4870a,2023-09-03,17:52,"Paris, France",23.874149,-129.260088,Rain,Icy,2,1,Weather Conditions
6544b15d,2023-11-13,07:18,"São Paulo, Brazil",-49.788567,89.791466,Storm,Snowy,3,1,Reckless Driving
567d489b,2024-03-04,08:35,"Toronto, Canada",-41.355655,-85.789131,Fog,Wet,5,4,Reckless Driving
a83e2bf1,2023-10-28,06:16,"Mumbai, India",16.590949,122.582602,Rain,Snowy,1,4,Weather Conditions
3516f44f,2024-11-29,17:14,"Paris, France",-74.875774,64.542365,Clear,Gravel,1,2,Weather Conditions
f9f8870b,2024-04-11,12:35,"São Paulo, Brazil",-8.405597,-117.627191,Snow,Snowy,2,5,Weather Conditions
6d16db72,2023-11-24,20:00,"Sydney, Australia",-23.755136,-46.337589,Fog,Snowy,1,6,Weather Conditions
35123ad8,2024-02-04,20:03,"Berlin, Germany",-17.849806,-62.736551,Snow,Wet,5,9,Drunk Driving
467fed3e,2023-02-24,17:29,"London, UK",-17.002888,-40.634574,Clear,Wet,5,6,Weather Conditions
116ef9a4,2023-11-23,22:18,"Toronto, Canada",66.677975,100.059315,Hail,Wet,2,5,Reckless Driving
56873d74,2023-05-12,12:05,"Mumbai, India",27.13267,-140.216114,Rain,Wet,3,0,Mechanical Failure
b657ec81,2023-12-25,01:17,"Beijing, China",48.259659,-25.347124,Storm,Icy,3,7,Speeding
74de70d4,2024-01-11,23:39,"São Paulo, Brazil",30.303058,-7.817633,Rain,Gravel,2,0,Reckless Driving
99119917,2023-10-02,06:55,"Mumbai, India",9.184917,66.967102,Hail,Under Construction,1,5,Weather Conditions
6e56c9d3,2023-02-09,13:19,"Berlin, Germany",20.16505,99.155299,Storm,Icy,1,0,Distracted Driving
f5fac48c,2024-11-16,13:26,"Beijing, China",73.773277,-145.855768,Snow,Snowy,2,10,Reckless Driving
3e60d5bb,2023-05-08,05:52,"Tokyo, Japan",28.88467,-101.272379,Hail,Icy,1,4,Weather Conditions
0a8db7ae,2023-11-23,17:52,"London, UK",65.310597,-1.551266,Rain,Snowy,1,2,Drunk Driving
155efee3,2024-12-05,14:07,"Sydney, Australia",81.685562,-45.410598,Hail,Icy,4,9,Speeding
88ef8449,2024-03-28,04:04,"Tokyo, Japan",-17.012853,-166.746544,Fog,Under Construction,4,9,Distracted Driving
cf974a99,2023-08-06,14:26,"Paris, France",2.186115,-103.963412,Hail,Snowy,2,0,Distracted Driving
05c6a264,2024-04-30,16:15,"London, UK",52.824557,120.420657,Fog,Under Construction,4,2,Reckless Driving
22f622f6,2023-11-18,12:55,"New York, USA",-8.519416,160.205292,Clear,Under Construction,2,0,Speeding
c31bb5ba,2023-08-18,15:43,"Paris, France",-31.570855,-73.981601,Clear,Icy,3,3,Distracted Driving
dc69ed62,2024-08-30,17:22,"Sydney, Australia",-36.339305,-84.240924,Rain,Icy,1,5,Drunk Driving
63d6074f,2024-02-20,18:41,"Beijing, China",-59.106545,-179.747047,Hail,Wet,5,10,Speeding
bf15a273,2023-04-07,04:43,"Tokyo, Japan",-71.934862,-128.294178,Clear,Gravel,3,9,Speeding
16c167d0,2024-07-09,14:27,"Berlin, Germany",25.762156,-23.771941,Storm,Under Construction,5,0,Reckless Driving
ff3fc0dc,2023-05-10,09:23,"Paris, France",-65.692578,-175.468745,Fog,Icy,1,9,Mechanical Failure
33606918,2023-07-05,22:23,"Tokyo, Japan",-83.300133,56.002201,Rain,Wet,3,7,Distracted Driving
26c066be,2024-05-30,11:45,"São Paulo, Brazil",28.201223,-9.209474,Clear,Wet,5,7,Distracted Driving
25ad7bb3,2023-11-05,10:08,"Mumbai, India",69.981007,80.887534,Fog,Gravel,1,6,Distracted Driving
d3cc6f0a,2023-06-08,09:54,"Paris, France",-25.787815,115.506954,Snow,Snowy,2,3,Speeding
5bbd3f72,2024-09-02,13:38,"Mumbai, India",37.699339,56.85674,Snow,Snowy,4,7,Distracted Driving
5c3ca6da,2023-12-02,19:25,"New York, USA",35.127647,162.650418,Clear,Snowy,4,10,Mechanical Failure
c7cee65c,2023-12-18,12:11,"Paris, France",-79.332496,122.532537,Storm,Wet,2,0,Speeding
47a95772,2024-08-17,18:07,"Tokyo, Japan",-70.87092,-115.175511,Storm,Snowy,3,3,Speeding
5da1e8cd,2024-02-17,09:50,"New York, USA",5.890288,1.997889,Snow,Gravel,3,1,Distracted Driving
b00d2bab,2023-02-21,06:42,"Toronto, Canada",-10.993751,44.408125,Rain,Wet,2,3,Speeding
469c71ce,2024-08-08,20:16,"London, UK",-42.267631,164.54449,Storm,Icy,1,0,Distracted Driving
04f5aae8,2023-03-24,10:27,"London, UK",-83.480875,178.800569,Rain,Wet,4,7,Drunk Driving
afa0cf20,2024-06-24,06:44,"New York, USA",44.309888,-119.867894,Fog,Dry,1,3,Reckless Driving
ad65c2c9,2024-04-03,19:51,"Berlin, Germany",43.973203,146.915032,Snow,Wet,2,0,Weather Conditions
f62c1d9f,2023-06-02,08:15,"Sydney, Australia",-13.041538,-85.411232,Rain,Wet,2,4,Reckless Driving
eb244441,2024-02-08,20:00,"London, UK",84.367919,-166.583822,Fog,Under Construction,3,6,Mechanical Failure
68b2c366,2024-06-16,22:03,"Paris, France",-83.241693,123.73979,Clear,Under Construction,5,8,Distracted Driving
46aea09b,2023-08-05,00:39,"London, UK",-70.939722,140.338217,Fog,Gravel,2,6,Mechanical Failure
c13e5ede,2023-09-02,07:57,"Toronto, Canada",-21.169894,-27.225762,Snow,Gravel,4,0,Reckless Driving
4227479f,2023-04-22,12:40,"London, UK",-54.681764,125.200927,Hail,Icy,2,0,Mechanical Failure
6b46b557,2024-09-12,00:18,"São Paulo, Brazil",39.027778,167.530263,Snow,Under Construction,5,6,Speeding
a2ae0da9,2023-12-08,05:23,"Tokyo, Japan",58.99063,-103.073269,Hail,Under Construction,3,3,Reckless Driving
5160e0e5,2023-09-23,07:14,"Tokyo, Japan",-27.446896,5.234242,Snow,Wet,5,10,Distracted Driving
d7eebde1,2023-10-17,09:36,"Beijing, China",77.720393,-101.609042,Hail,Snowy,3,9,Distracted Driving
c86ea31d,2023-11-01,06:16,"Beijing, China",32.368532,-63.956029,Hail,Icy,1,4,Weather Conditions
9ebf4c88,2023-04-28,20:50,"Toronto, Canada",1.406709,82.788171,Clear,Dry,1,10,Distracted Driving
86a1dc8a,2024-08-09,10:57,"Beijing, China",-15.700053,-94.355711,Storm,Dry,2,7,Drunk Driving
b10c68e9,2023-09-20,08:52,"Paris, France",-25.833928,123.588683,Storm,Icy,2,10,Distracted Driving
8c481f44,2023-01-01,02:03,"Tokyo, Japan",-50.404504,-94.85526,Hail,Gravel,3,1,Weather Conditions
96d65bd9,2023-09-24,01:24,"Sydney, Australia",58.465087,41.680155,Storm,Under Construction,1,7,Weather Conditions
